Country,MSISDN,Type,Features,Status,Purchase Date,Cancel Date,Price (EUR)
CA,12046502696,Unknown (Cancelled),Unknown,Cancelled,2026-01-15 00:00:00,,0.72
CA,12046501582,Unknown (Cancelled),Unknown,Cancelled,2026-01-15 00:00:00,,0.72
GB,447441441549,Unknown (Cancelled),Unknown,Cancelled,2025-11-09 00:00:00,,1.0
CA,12046501849,Unknown (Cancelled),Unknown,Cancelled,2026-01-15 00:00:00,,0.72
CA,12044805341,Unknown (Cancelled),Unknown,Cancelled,2025-11-29 00:00:00,,0.72
CA,12046501798,Unknown (Cancelled),Unknown,Cancelled,2026-01-14 00:00:00,,0.72
CA,12044106920,Unknown (Cancelled),Unknown,Cancelled,2025-11-25 00:00:00,,0.72
CA,12046500882,Unknown (Cancelled),Unknown,Cancelled,2026-01-13 00:00:00,,0.72
US,12089104173,Unknown (Cancelled),Unknown,Cancelled,2026-01-13 00:00:00,,0.93
GB,447418364175,Unknown (Cancelled),Unknown,Active,2025-12-08 00:00:00,,1.0
CA,12046501512,Unknown (Cancelled),Unknown,Cancelled,2026-01-13 00:00:00,,0.72
CA,12046500847,Unknown (Cancelled),Unknown,Cancelled,2026-01-12 00:00:00,,0.72
CA,12046500635,Unknown (Cancelled),Unknown,Cancelled,2026-01-12 00:00:00,,0.72
GB,447441471760,Unknown (Cancelled),Unknown,Active,2025-11-30 00:00:00,,1.0
CA,12046500388,Unknown (Cancelled),Unknown,Cancelled,2026-01-10 00:00:00,,0.72
GB,447441473220,Unknown (Cancelled),Unknown,Active,2025-12-09 00:00:00,,1.0
CA,12045000379,Unknown (Cancelled),Unknown,Cancelled,2025-12-03 00:00:00,,0.72
CA,12046500046,Unknown (Cancelled),Unknown,Cancelled,2026-01-07 00:00:00,,0.72
CA,12046500158,Unknown (Cancelled),Unknown,Cancelled,2026-01-07 00:00:00,,0.72
GB,447441471990,Unknown (Cancelled),Unknown,Active,2025-12-04 00:00:00,,1.0
GB,447441447676,Unknown (Cancelled),Unknown,Active,2026-01-05 00:00:00,,1.0
CA,12044800711,Unknown (Cancelled),Unknown,Cancelled,2026-01-04 00:00:00,,0.72
CA,12044173507,Unknown (Cancelled),Unknown,Cancelled,2026-01-03 00:00:00,,0.72
CA,12044107163,Unknown (Cancelled),Unknown,Cancelled,2025-11-21 00:00:00,,0.72
CA,12046500031,Unknown (Cancelled),Unknown,Cancelled,2026-01-02 00:00:00,,0.72
CA,12044108119,Unknown (Cancelled),Unknown,Active,2026-01-01 00:00:00,,0.72
CA,12045156431,Unknown (Cancelled),Unknown,Cancelled,2026-01-01 00:00:00,,0.72
CA,12044104673,Unknown (Cancelled),Unknown,Active,2025-11-20 00:00:00,,0.72
GB,447418361162,Unknown (Cancelled),Unknown,Active,2025-11-27 00:00:00,,1.0
GB,447441446987,Unknown (Cancelled),Unknown,Active,2025-12-29 00:00:00,,1.0
US,12139469816,Unknown (Cancelled),Unknown,Cancelled,2025-12-29 00:00:00,,0.93
CA,12044108057,Unknown (Cancelled),Unknown,Cancelled,2025-12-29 00:00:00,,0.72
CA,12044106260,Unknown (Cancelled),Unknown,Active,2025-12-28 00:00:00,,0.72
CA,12044106870,Unknown (Cancelled),Unknown,Cancelled,2025-12-28 00:00:00,,0.72
US,12139469128,Unknown (Cancelled),Unknown,Cancelled,2025-12-27 00:00:00,,0.93
GB,447441449570,Unknown (Cancelled),Unknown,Active,2025-12-26 00:00:00,,1.0
GB,447441471193,Unknown (Cancelled),Unknown,Active,2025-11-22 00:00:00,,1.0
US,12138443922,Unknown (Cancelled),Unknown,Cancelled,2025-12-26 00:00:00,,0.93
US,12138445240,Unknown (Cancelled),Unknown,Cancelled,2025-12-26 00:00:00,,0.93
US,12138445187,Unknown (Cancelled),Unknown,Cancelled,2025-12-26 00:00:00,,0.93
US,12138445146,Unknown (Cancelled),Unknown,Cancelled,2025-12-26 00:00:00,,0.93
GB,447441449432,Unknown (Cancelled),Unknown,Active,2025-12-26 00:00:00,,1.0
US,12138443954,Unknown (Cancelled),Unknown,Cancelled,2025-12-26 00:00:00,,0.93
US,12138443935,Unknown (Cancelled),Unknown,Cancelled,2025-12-26 00:00:00,,0.93
GB,447441445400,Unknown (Cancelled),Unknown,Active,2025-12-26 00:00:00,,1.0
GB,447441449538,Unknown (Cancelled),Unknown,Active,2025-11-20 00:00:00,,1.0
US,12137556850,Unknown (Cancelled),Unknown,Cancelled,2025-12-25 00:00:00,,0.93
GB,447441449346,Unknown (Cancelled),Unknown,Active,2025-12-25 00:00:00,,1.0
US,12137345484,Unknown (Cancelled),Unknown,Cancelled,2025-12-25 00:00:00,,0.93
CA,12044105387,Unknown (Cancelled),Unknown,Active,2025-12-24 00:00:00,,0.72
US,12137345149,Unknown (Cancelled),Unknown,Cancelled,2025-12-24 00:00:00,,0.93
US,12134982504,Unknown (Cancelled),Unknown,Cancelled,2025-11-07 00:00:00,,0.93
US,12137345150,Unknown (Cancelled),Unknown,Cancelled,2025-12-24 00:00:00,,0.93
US,12135752373,Unknown (Cancelled),Unknown,Cancelled,2025-11-09 00:00:00,,0.93
GB,447441471098,Unknown (Cancelled),Unknown,Active,2025-11-22 00:00:00,,1.0
US,12137345106,Unknown (Cancelled),Unknown,Cancelled,2025-12-24 00:00:00,,0.93
GB,447441440995,Unknown (Cancelled),Unknown,Active,2025-12-23 00:00:00,,1.0
GB,447441440742,Unknown (Cancelled),Unknown,Active,2025-12-23 00:00:00,,1.0
US,12013508230,Unknown (Cancelled),Unknown,Active,2025-12-23 00:00:00,,0.93
US,12015947271,Unknown (Cancelled),Unknown,Active,2025-12-23 00:00:00,,0.93
US,12137345186,Unknown (Cancelled),Unknown,Cancelled,2025-12-23 00:00:00,,0.93
US,12137345107,Unknown (Cancelled),Unknown,Cancelled,2025-11-10 00:00:00,,0.93
US,12135752166,Unknown (Cancelled),Unknown,Cancelled,2025-11-08 00:00:00,,0.93
US,12135752781,Unknown (Cancelled),Unknown,Cancelled,2025-12-22 00:00:00,,0.93
GB,447441473769,Unknown (Cancelled),Unknown,Active,2025-12-22 00:00:00,,1.0
GB,447441471962,Unknown (Cancelled),Unknown,Active,2025-12-03 00:00:00,,1.0
CA,12506638993,Unknown (Cancelled),Unknown,Cancelled,2025-12-22 00:00:00,,0.72
CA,12506638927,Unknown (Cancelled),Unknown,Cancelled,2025-12-22 00:00:00,,0.72
CA,12506638912,Unknown (Cancelled),Unknown,Cancelled,2025-12-22 00:00:00,,0.72
US,12135235871,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.93
CA,12506638794,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.72
CA,12506638875,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.72
CA,12506638799,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.72
CA,12506638858,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.72
US,12135752385,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.93
CA,12506638765,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.72
CA,12506638836,Unknown (Cancelled),Unknown,Cancelled,2025-12-21 00:00:00,,0.72
CA,12506638733,Unknown (Cancelled),Unknown,Cancelled,2025-12-20 00:00:00,,0.72
GB,447441474588,Unknown (Cancelled),Unknown,Active,2025-12-20 00:00:00,,1.0
CA,12506638820,Unknown (Cancelled),Unknown,Cancelled,2025-12-20 00:00:00,,0.72
US,12135752383,Unknown (Cancelled),Unknown,Cancelled,2025-12-20 00:00:00,,0.93
CA,12506400004,Unknown (Cancelled),Unknown,Cancelled,2025-12-20 00:00:00,,0.72
US,12134981278,Unknown (Cancelled),Unknown,Cancelled,2025-11-05 00:00:00,,0.93
CA,12506638751,Unknown (Cancelled),Unknown,Cancelled,2025-12-20 00:00:00,,0.72
CA,12506638800,Unknown (Cancelled),Unknown,Cancelled,2025-12-19 00:00:00,,0.72
CA,12506638723,Unknown (Cancelled),Unknown,Cancelled,2025-12-19 00:00:00,,0.72
CA,12506638790,Unknown (Cancelled),Unknown,Cancelled,2025-12-19 00:00:00,,0.72
CA,12506638851,Unknown (Cancelled),Unknown,Cancelled,2025-12-19 00:00:00,,0.72
CA,12506638780,Unknown (Cancelled),Unknown,Cancelled,2025-12-19 00:00:00,,0.72
CA,12506638783,Unknown (Cancelled),Unknown,Cancelled,2025-12-19 00:00:00,,0.72
GB,447441442908,Unknown (Cancelled),Unknown,Active,2025-12-19 00:00:00,,1.0
CA,12506638822,Unknown (Cancelled),Unknown,Cancelled,2025-12-18 00:00:00,,0.72
CA,12506638789,Unknown (Cancelled),Unknown,Cancelled,2025-12-18 00:00:00,,0.72
CA,12504837645,Unknown (Cancelled),Unknown,Cancelled,2025-12-18 00:00:00,,0.72
CA,12506638793,Unknown (Cancelled),Unknown,Cancelled,2025-12-18 00:00:00,,0.72
CA,12362601994,Unknown (Cancelled),Unknown,Cancelled,2025-11-02 00:00:00,,0.72
CA,12506638753,Unknown (Cancelled),Unknown,Cancelled,2025-12-18 00:00:00,,0.72
CA,12506638747,Unknown (Cancelled),Unknown,Cancelled,2025-12-18 00:00:00,,0.72
CA,12506638766,Unknown (Cancelled),Unknown,Cancelled,2025-12-17 00:00:00,,0.72
CA,12506638738,Unknown (Cancelled),Unknown,Cancelled,2025-12-17 00:00:00,,0.72
US,12134098530,Unknown (Cancelled),Unknown,Cancelled,2025-12-17 00:00:00,,0.93
CA,12505620949,Unknown (Cancelled),Unknown,Cancelled,2025-12-17 00:00:00,,0.72
CA,12506638741,Unknown (Cancelled),Unknown,Cancelled,2025-12-17 00:00:00,,0.72
CA,12506560914,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12506632647,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12504837662,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12506632660,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12505476699,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12505459414,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12506638739,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12504837636,Unknown (Cancelled),Unknown,Cancelled,2025-12-10 00:00:00,,0.72
CA,12506632592,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12504837624,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12504837621,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12044102998,Unknown (Cancelled),Unknown,Cancelled,2025-11-15 00:00:00,,0.72
CA,12504837600,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12506638797,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12506565745,Unknown (Cancelled),Unknown,Cancelled,2025-12-16 00:00:00,,0.72
CA,12505909030,Unknown (Cancelled),Unknown,Cancelled,2025-12-15 00:00:00,,0.72
CA,12505956742,Unknown (Cancelled),Unknown,Cancelled,2025-12-15 00:00:00,,0.72
GB,447441445880,Unknown (Cancelled),Unknown,Cancelled,2025-11-12 00:00:00,,1.0
CA,12504837572,Unknown (Cancelled),Unknown,Cancelled,2025-12-15 00:00:00,,0.72
CA,12504837687,Unknown (Cancelled),Unknown,Cancelled,2025-12-15 00:00:00,,0.72
CA,12506638743,Unknown (Cancelled),Unknown,Cancelled,2025-12-14 00:00:00,,0.72
CA,12506550621,Unknown (Cancelled),Unknown,Cancelled,2025-12-14 00:00:00,,0.72
CA,12262770782,Unknown (Cancelled),Unknown,Cancelled,2025-12-14 00:00:00,,0.72
CA,12506634948,Unknown (Cancelled),Unknown,Cancelled,2025-12-14 00:00:00,,0.72
CA,12504837625,Unknown (Cancelled),Unknown,Cancelled,2025-12-14 00:00:00,,0.72
CA,12506554347,Unknown (Cancelled),Unknown,Cancelled,2025-12-14 00:00:00,,0.72
CA,12506632459,Unknown (Cancelled),Unknown,Cancelled,2025-12-14 00:00:00,,0.72
CA,12504837554,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
CA,12504945244,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
CA,12044102376,Unknown (Cancelled),Unknown,Active,2025-11-13 00:00:00,,0.72
CA,12505914850,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
CA,12504837569,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
CA,12506632457,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
CA,12505951786,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
GB,447441474416,Unknown (Cancelled),Unknown,Active,2025-12-13 00:00:00,,1.0
CA,12505904505,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
CA,12262408739,Unknown (Cancelled),Unknown,Cancelled,2025-12-13 00:00:00,,0.72
CA,12505444038,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12505493765,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12505639615,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12505973017,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12505493306,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12504837663,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12262770841,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12262770928,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12362665956,Unknown (Cancelled),Unknown,Cancelled,2025-11-07 00:00:00,,0.72
CA,12262770670,Unknown (Cancelled),Unknown,Cancelled,2025-12-12 00:00:00,,0.72
CA,12262408791,Unknown (Cancelled),Unknown,Cancelled,2025-12-11 00:00:00,,0.72
CA,12262407998,Unknown (Cancelled),Unknown,Cancelled,2025-12-11 00:00:00,,0.72
CA,12504837659,Unknown (Cancelled),Unknown,Cancelled,2025-12-11 00:00:00,,0.72
CA,12262770927,Unknown (Cancelled),Unknown,Cancelled,2025-12-10 00:00:00,,0.72
CA,12504837555,Unknown (Cancelled),Unknown,Cancelled,2025-12-10 00:00:00,,0.72
CA,12504837633,Unknown (Cancelled),Unknown,Cancelled,2025-12-10 00:00:00,,0.72
CA,12504832833,Unknown (Cancelled),Unknown,Cancelled,2025-12-10 00:00:00,,0.72
CA,12262770869,Unknown (Cancelled),Unknown,Cancelled,2025-12-10 00:00:00,,0.72
CA,12262408793,Unknown (Cancelled),Unknown,Cancelled,2025-12-09 00:00:00,,0.72
CA,12262770820,Unknown (Cancelled),Unknown,Cancelled,2025-12-09 00:00:00,,0.72
CA,12262416143,Unknown (Cancelled),Unknown,Cancelled,2025-12-09 00:00:00,,0.72
CA,12504834151,Unknown (Cancelled),Unknown,Cancelled,2025-12-09 00:00:00,,0.72
CA,12262770765,Unknown (Cancelled),Unknown,Cancelled,2025-12-09 00:00:00,,0.72
CA,12262770835,Unknown (Cancelled),Unknown,Cancelled,2025-12-09 00:00:00,,0.72
CA,12262408015,Unknown (Cancelled),Unknown,Cancelled,2025-12-08 00:00:00,,0.72
CA,12262108374,Unknown (Cancelled),Unknown,Cancelled,2025-12-07 00:00:00,,0.72
CA,12262770551,Unknown (Cancelled),Unknown,Cancelled,2025-12-07 00:00:00,,0.72
CA,12262401457,Unknown (Cancelled),Unknown,Cancelled,2025-12-07 00:00:00,,0.72
CA,12262770580,Unknown (Cancelled),Unknown,Cancelled,2025-12-07 00:00:00,,0.72
CA,12262430605,Unknown (Cancelled),Unknown,Cancelled,2025-12-07 00:00:00,,0.72
CA,12262416172,Unknown (Cancelled),Unknown,Cancelled,2025-12-07 00:00:00,,0.72
CA,12262408535,Unknown (Cancelled),Unknown,Cancelled,2025-12-06 00:00:00,,0.72
CA,12262430704,Unknown (Cancelled),Unknown,Cancelled,2025-12-06 00:00:00,,0.72
CA,12262414087,Unknown (Cancelled),Unknown,Cancelled,2025-12-06 00:00:00,,0.72
CA,12262430703,Unknown (Cancelled),Unknown,Cancelled,2025-12-05 00:00:00,,0.72
US,12013813225,Unknown (Cancelled),Unknown,Active,2025-12-05 00:00:00,,0.93
CA,12262101778,Unknown (Cancelled),Unknown,Cancelled,2025-12-05 00:00:00,,0.72
CA,12262120395,Unknown (Cancelled),Unknown,Cancelled,2025-12-05 00:00:00,,0.72
CA,12262408717,Unknown (Cancelled),Unknown,Cancelled,2025-12-04 00:00:00,,0.72
CA,12262408745,Unknown (Cancelled),Unknown,Cancelled,2025-12-04 00:00:00,,0.72
CA,12262101824,Unknown (Cancelled),Unknown,Cancelled,2025-12-03 00:00:00,,0.72
CA,12044808637,Unknown (Cancelled),Unknown,Cancelled,2025-12-03 00:00:00,,0.72
US,13369681699,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369682177,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13348351535,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369682376,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13348350118,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13348350093,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369680759,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369682333,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369681845,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369681918,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13349083044,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369680997,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13368600806,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369681915,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13348351065,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13348351113,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369681722,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13348351551,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13347314141,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13369681377,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751591,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751465,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751665,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751441,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751265,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751515,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751559,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346212434,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751516,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346350491,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346212465,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13309640627,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751225,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13309844363,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13346751514,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13309682718,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13309911600,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13309918051,Unknown (Cancelled),Unknown,Cancelled,2025-12-02 00:00:00,,0.93
US,13309840364,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13346751419,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309844626,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13346751453,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13346751135,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309840287,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309844066,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13346751272,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309708549,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309778900,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309699185,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13346493314,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309681036,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309778017,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309681333,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309740095,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309778012,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309840360,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308638904,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309740094,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309844402,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309840293,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308221805,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309681223,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309740079,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308176719,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308402235,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308638985,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308402252,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309460035,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309708545,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309640200,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309640164,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308223309,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309462390,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309130731,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309441028,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13307697434,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309681072,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309640229,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13239828424,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308638223,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13309640266,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13239083277,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308222051,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308928534,Unknown (Cancelled),Unknown,Cancelled,2025-12-01 00:00:00,,0.93
US,13308928724,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13237942867,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13239772192,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13307696583,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308176851,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308928752,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13307696506,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13306493854,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308222153,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308928714,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308402249,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13309355020,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13239881168,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13239828477,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13238007725,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308629059,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308783080,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13239828345,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308405018,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308176358,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13239086873,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308223324,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13239772016,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13307781033,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308223301,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13308223304,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13307696574,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13237864017,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
US,13239245646,Unknown (Cancelled),Unknown,Cancelled,2025-11-30 00:00:00,,0.93
